Hamilton Downtown (29000) ,,,,,,,,,,,,,,,,,,,,,,,,,,
Hourly Nitrogen Dioxide [NO2] Concentrations ,,,,,,,,,,,,,,,,,,,,,,,,,,
From,January 1 2014 ,,,,,,,,,,,,,,,,,,,,,,,,,
To,December 31 2014 ,,,,,,,,,,,,,,,,,,,,,,,,,
Station,Hamilton Downtown (29000),,,,,,,,,,,,,,,,,,,,,,,,,
Address,Elgin St./kelly St.,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.257778,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.861667,,,,,,,,,,,,,,,,,,,,,,,,,
Air Intake Height,4 metres ,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,90 metres ,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Nitrogen Dioxide [NO2],,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, -999 for missing data. 9999 for invalid data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
29000,Nitrogen Dioxide,2014-05-05,6,5,6,6,8,12,12,12,15,19,12,9,13,11,10,7,8,6,7,10,10,8,6,5
29000,Nitrogen Dioxide,2014-05-06,5,6,7,4,10,17,15,13,11,11,17,11,10,13,16,23,17,15,18,33,31,13,11,11
29000,Nitrogen Dioxide,2014-05-07,14,12,14,20,25,29,36,27,21,17,13,13,17,22,17,16,16,19,17,19,12,15,23,16
29000,Nitrogen Dioxide,2014-05-08,16,15,11,11,18,38,23,25,19,26,23,21,21,27,27,18,26,31,25,18,16,21,22,23
29000,Nitrogen Dioxide,2014-05-09,24,13,17,18,18,27,30,33,38,40,40,32,33,34,35,7,6,4,5,5,4,5,4,4
29000,Nitrogen Dioxide,2014-05-10,3,3,2,2,3,5,5,4,4,4,4,3,4,3,3,3,4,4,5,6,6,7,7,8
29000,Nitrogen Dioxide,2014-05-11,12,11,15,14,11,10,8,9,15,15,2,3,3,3,3,3,3,4,5,8,11,9,8,8
29000,Nitrogen Dioxide,2014-05-12,11,18,19,21,26,28,35,40,37,34,36,34,33,32,40,40,41,40,29,28,30,27,21,26
29000,Nitrogen Dioxide,2014-05-13,28,14,17,26,31,42,35,44,40,27,21,25,22,18,17,24,27,30,23,31,35,37,37,34
29000,Nitrogen Dioxide,2014-05-14,27,16,4,4,9,21,15,23,10,11,24,22,25,26,23,23,29,25,21,23,20,19,18,12
29000,Nitrogen Dioxide,2014-05-15,15,25,25,22,24,24,33,36,35,31,32,26,34,29,6,8,8,7,6,6,6,5,6,5
29000,Nitrogen Dioxide,2014-05-16,5,5,7,7,7,8,9,10,6,5,5,4,5,5,6,6,8,7,5,6,5,5,5,9
29000,Nitrogen Dioxide,2014-05-17,12,16,9,9,6,6,7,9,8,6,4,4,4,5,4,4,3,4,4,5,6,6,6,6
29000,Nitrogen Dioxide,2014-05-18,8,8,11,9,9,10,9,7,5,5,3,3,3,3,3,4,3,3,4,5,7,6,7,8
